date,campaign_name,impressions,clicks,cost,conversions,revenue
2025-10-22,Social_Ads,15000,450,900000,54,2700000
2025-10-22,Video_Ads,20000,300,750000,34,1700000
2025-10-23,Search_Brand,5200,312,468000,42,2100000
2025-10-23,Search_Generic,8200,246,615000,28,1400000
2025-10-23,Display_Remarketing,12000,180,360000,21,1050000
2025-10-23,Social_Ads,15000,450,900000,54,2700000
2025-10-23,Video_Ads,20000,300,750000,34,1700000
2025-10-24,Search_Brand,5200,312,468000,42,2100000
2025-10-24,Search_Generic,8200,246,615000,28,1400000
2025-10-24,Display_Remarketing,12000,180,360000,21,1050000
2025-10-24,Social_Ads,15000,450,900000,54,2700000
2025-10-24,Video_Ads,20000,300,750000,34,1700000
2025-10-25,Search_Brand,5200,312,468000,42,2100000
2025-10-25,Search_Generic,8200,246,615000,28,1400000
2025-10-25,Display_Remarketing,12000,180,360000,21,1050000
2025-10-25,Social_Ads,15000,450,900000,54,2700000
2025-10-25,Video_Ads,20000,300,750000,34,1700000
2025-10-26,Search_Brand,5200,312,468000,42,2100000
2025-10-26,Search_Generic,8200,246,615000,28,1400000
2025-10-26,Display_Remarketing,12000,180,360000,21,1050000
2025-10-26,Social_Ads,15000,450,900000,54,2700000
2025-10-26,Video_Ads,20000,300,750000,34,1700000
2025-10-27,Search_Brand,5200,312,468000,42,2100000
2025-10-27,Search_Generic,8200,246,615000,28,1400000
2025-10-27,Display_Remarketing,12000,180,360000,21,1050000
2025-10-27,Social_Ads,15000,450,900000,54,2700000
2025-10-27,Video_Ads,20000,300,750000,34,1700000
2025-10-28,Search_Brand,5200,312,468000,42,2100000
2025-10-28,Search_Generic,8200,246,615000,28,1400000
2025-10-28,Display_Remarketing,12000,180,360000,21,1050000
2025-10-28,Social_Ads,15000,450,900000,54,2700000
2025-10-28,Video_Ads,20000,300,750000,34,1700000
2025-10-29,Search_Brand,5200,312,468000,42,2100000
2025-10-29,Search_Generic,8200,246,615000,28,1400000
2025-10-29,Display_Remarketing,12000,180,360000,21,1050000
2025-10-29,Social_Ads,15000,450,900000,54,2700000
2025-10-29,Video_Ads,20000,300,750000,34,1700000
2025-10-30,Search_Brand,5200,312,468000,42,2100000
2025-10-30,Search_Generic,8200,246,615000,28,1400000
2025-10-30,Display_Remarketing,12000,180,360000,21,1050000
2025-10-30,Social_Ads,15000,450,900000,54,2700000
2025-10-30,Video_Ads,20000,300,750000,34,1700000
2025-10-31,Search_Brand,5200,312,468000,42,2100000
2025-10-31,Search_Generic,8200,246,615000,28,1400000
2025-10-31,Display_Remarketing,12000,180,360000,21,1050000
2025-10-31,Social_Ads,15000,450,900000,54,2700000
2025-10-31,Video_Ads,20000,300,750000,34,1700000
2025-11-01,Search_Brand,5200,312,468000,42,2100000
2025-11-01,Search_Generic,8200,246,615000,28,1400000
2025-11-01,Display_Remarketing,12000,180,360000,21,1050000
2025-11-01,Social_Ads,15000,450,900000,54,2700000
2025-11-01,Video_Ads,20000,300,750000,34,1700000
2025-11-02,Search_Brand,5200,312,468000,42,2100000
2025-11-02,Search_Generic,8200,246,615000,28,1400000
2025-11-02,Display_Remarketing,12000,180,360000,21,1050000
2025-11-02,Social_Ads,15000,450,900000,54,2700000
2025-11-02,Video_Ads,20000,300,750000,34,1700000
2025-11-03,Search_Brand,5200,312,468000,42,2100000
2025-11-03,Search_Generic,8200,246,615000,28,1400000
2025-11-03,Display_Remarketing,12000,180,360000,21,1050000
2025-11-03,Social_Ads,15000,450,900000,54,2700000
2025-11-03,Video_Ads,20000,300,750000,34,1700000
2025-11-04,Search_Brand,5200,312,468000,42,2100000
2025-11-04,Search_Generic,8200,246,615000,28,1400000
2025-11-04,Display_Remarketing,12000,180,360000,21,1050000
2025-11-04,Social_Ads,15000,450,900000,54,2700000
2025-11-04,Video_Ads,20000,300,750000,34,1700000
2025-11-05,Search_Brand,5200,312,468000,42,2100000
2025-11-05,Search_Generic,8200,246,615000,28,1400000
2025-11-05,Display_Remarketing,12000,180,360000,21,1050000
2025-11-05,Social_Ads,15000,450,900000,54,2700000
2025-11-05,Video_Ads,20000,300,750000,34,1700000
2025-11-06,Search_Brand,5200,312,468000,42,2100000
2025-11-06,Search_Generic,8200,246,615000,28,1400000
2025-11-06,Display_Remarketing,12000,180,360000,21,1050000
2025-11-06,Social_Ads,15000,450,900000,54,2700000
2025-11-06,Video_Ads,20000,300,750000,34,1700000
2025-11-07,Search_Brand,5200,312,468000,42,2100000
2025-11-07,Search_Generic,8200,246,615000,28,1400000
2025-11-07,Display_Remarketing,12000,180,360000,21,1050000
2025-11-07,Social_Ads,15000,450,900000,54,2700000
2025-11-07,Video_Ads,20000,300,750000,34,1700000
2025-11-08,Search_Brand,5200,312,468000,42,2100000
2025-11-08,Search_Generic,8200,246,615000,28,1400000
2025-11-08,Display_Remarketing,12000,180,360000,21,1050000
2025-11-08,Social_Ads,15000,450,900000,54,2700000
2025-11-08,Video_Ads,20000,300,750000,34,1700000
2025-11-09,Search_Brand,5200,312,468000,42,2100000
2025-11-09,Search_Generic,8200,246,615000,28,1400000
2025-11-09,Display_Remarketing,12000,180,360000,21,1050000
2025-11-09,Social_Ads,15000,450,900000,54,2700000
2025-11-09,Video_Ads,20000,300,750000,34,1700000
2025-11-10,Search_Brand,5200,312,468000,42,2100000
2025-11-10,Search_Generic,8200,246,615000,28,1400000
2025-11-10,Display_Remarketing,12000,180,360000,21,1050000
2025-11-10,Social_Ads,15000,450,900000,54,2700000
2025-11-10,Video_Ads,20000,300,750000,34,1700000
2025-11-11,Search_Brand,5200,312,468000,42,2100000
2025-11-11,Search_Generic,8200,246,615000,28,1400000
2025-11-11,Display_Remarketing,12000,180,360000,21,1050000
2025-11-11,Social_Ads,15000,450,900000,54,2700000
2025-11-11,Video_Ads,20000,300,750000,34,1700000
2025-11-12,Search_Brand,5200,312,468000,42,2100000
2025-11-12,Search_Generic,8200,246,615000,28,1400000
2025-11-12,Display_Remarketing,12000,180,360000,21,1050000
2025-11-12,Social_Ads,15000,450,900000,54,2700000
2025-11-12,Video_Ads,20000,300,750000,34,1700000
2025-11-13,Search_Brand,5200,312,468000,42,2100000
2025-11-13,Search_Generic,8200,246,615000,28,1400000
2025-11-13,Display_Remarketing,12000,180,360000,21,1050000
2025-11-13,Social_Ads,15000,450,900000,54,2700000
2025-11-13,Video_Ads,20000,300,750000,34,1700000
2025-11-14,Search_Brand,5200,312,468000,42,2100000
2025-11-14,Search_Generic,8200,246,615000,28,1400000
2025-11-14,Display_Remarketing,12000,180,360000,21,1050000
2025-11-14,Social_Ads,15000,450,900000,54,2700000
2025-11-14,Video_Ads,20000,300,750000,34,1700000
2025-11-15,Search_Brand,5200,312,468000,42,2100000
2025-11-15,Search_Generic,8200,246,615000,28,1400000
2025-11-15,Display_Remarketing,12000,180,360000,21,1050000
2025-11-15,Social_Ads,15000,450,900000,54,2700000
2025-11-15,Video_Ads,20000,300,750000,34,1700000
2025-11-16,Search_Brand,5200,312,468000,42,2100000
2025-11-16,Search_Generic,8200,246,615000,28,1400000
2025-11-16,Display_Remarketing,12000,180,360000,21,1050000
2025-11-16,Social_Ads,15000,450,900000,54,2700000
2025-11-16,Video_Ads,20000,300,750000,34,1700000
2025-11-17,Search_Brand,5200,312,468000,42,2100000
2025-11-17,Search_Generic,8200,246,615000,28,1400000
2025-11-17,Display_Remarketing,12000,180,360000,21,1050000
2025-11-17,Social_Ads,15000,450,900000,54,2700000
2025-11-17,Video_Ads,20000,300,750000,34,1700000
2025-11-18,Search_Brand,5200,312,468000,42,2100000
2025-11-18,Search_Generic,8200,246,615000,28,1400000
2025-11-18,Display_Remarketing,12000,180,360000,21,1050000
2025-11-18,Social_Ads,15000,450,900000,54,2700000
2025-11-18,Video_Ads,20000,300,750000,34,1700000
2025-11-19,Search_Brand,5200,312,468000,42,2100000
2025-11-19,Search_Generic,8200,246,615000,28,1400000
2025-11-19,Display_Remarketing,12000,180,360000,21,1050000
2025-11-19,Social_Ads,15000,450,900000,54,2700000
2025-11-19,Video_Ads,20000,300,750000,34,1700000
2025-11-20,Search_Brand,5200,312,468000,42,2100000
2025-11-20,Search_Generic,8200,246,615000,28,1400000
2025-11-20,Display_Remarketing,12000,180,360000,21,1050000
2025-11-20,Social_Ads,15000,450,900000,54,2700000
2025-11-20,Video_Ads,20000,300,750000,34,1700000
2025-11-21,Search_Brand,5200,312,468000,42,2100000
2025-11-21,Search_Generic,8200,246,615000,28,1400000
2025-11-21,Display_Remarketing,12000,180,360000,21,1050000
2025-11-21,Social_Ads,15000,450,900000,54,2700000
2025-11-21,Video_Ads,20000,300,750000,34,1700000
2025-11-22,Search_Brand,5200,312,468000,42,2100000
2025-11-22,Search_Generic,8200,246,615000,28,1400000
2025-11-22,Display_Remarketing,12000,180,360000,21,1050000
2025-11-22,Social_Ads,15000,450,900000,54,2700000
2025-11-22,Video_Ads,20000,300,750000,34,1700000
2025-11-23,Search_Brand,5200,312,468000,42,2100000
2025-11-23,Search_Generic,8200,246,615000,28,1400000
2025-11-23,Display_Remarketing,12000,180,360000,21,1050000
2025-11-23,Social_Ads,15000,450,900000,54,2700000
2025-11-23,Video_Ads,20000,300,750000,34,1700000
2025-11-24,Search_Brand,5200,312,468000,42,2100000
2025-11-24,Search_Generic,8200,246,615000,28,1400000
2025-11-24,Display_Remarketing,12000,180,360000,21,1050000
2025-11-24,Social_Ads,15000,450,900000,54,2700000
2025-11-24,Video_Ads,20000,300,750000,34,1700000
2025-11-25,Search_Brand,5200,312,468000,42,2100000
2025-11-25,Search_Generic,8200,246,615000,28,1400000
2025-11-25,Display_Remarketing,12000,180,360000,21,1050000
2025-11-25,Social_Ads,15000,450,900000,54,2700000
2025-11-25,Video_Ads,20000,300,750000,34,1700000
2025-11-26,Search_Brand,5200,312,468000,42,2100000
2025-11-26,Search_Generic,8200,246,615000,28,1400000
2025-11-26,Display_Remarketing,12000,180,360000,21,1050000
2025-11-26,Social_Ads,15000,450,900000,54,2700000
2025-11-26,Video_Ads,20000,300,750000,34,1700000
2025-11-27,Search_Brand,5200,312,468000,42,2100000
2025-11-27,Search_Generic,8200,246,615000,28,1400000
2025-11-27,Display_Remarketing,12000,180,360000,21,1050000
2025-11-27,Social_Ads,15000,450,900000,54,2700000
2025-11-27,Video_Ads,20000,300,750000,34,1700000
2025-11-28,Search_Brand,5200,312,468000,42,2100000
2025-11-28,Search_Generic,8200,246,615000,28,1400000
2025-11-28,Display_Remarketing,12000,180,360000,21,1050000
2025-11-28,Social_Ads,15000,450,900000,54,2700000
2025-11-28,Video_Ads,20000,300,750000,34,1700000
2025-11-29,Search_Brand,5200,312,468000,42,2100000
2025-11-29,Search_Generic,8200,246,615000,28,1400000
2025-11-29,Display_Remarketing,12000,180,360000,21,1050000
2025-11-29,Social_Ads,15000,450,900000,54,2700000
2025-11-29,Video_Ads,20000,300,750000,34,1700000
2025-11-30,Search_Brand,5200,312,468000,42,2100000
2025-11-30,Search_Generic,8200,246,615000,28,1400000
2025-11-30,Display_Remarketing,12000,180,360000,21,1050000
2025-11-30,Social_Ads,15000,450,900000,54,2700000
2025-11-30,Video_Ads,20000,300,750000,34,1700000
2025-12-01,Search_Brand,5200,312,468000,42,2100000
2025-12-01,Search_Generic,8200,246,615000,28,1400000
2025-12-01,Display_Remarketing,12000,180,360000,21,1050000
2025-12-01,Social_Ads,15000,450,900000,54,2700000
2025-12-01,Video_Ads,20000,300,750000,34,1700000
2025-12-02,Search_Brand,5200,312,468000,42,2100000
2025-12-02,Search_Generic,8200,246,615000,28,1400000
2025-12-02,Display_Remarketing,12000,180,360000,21,1050000
2025-12-02,Social_Ads,15000,450,900000,54,2700000
2025-12-02,Video_Ads,20000,300,750000,34,1700000
2025-12-03,Search_Brand,5200,312,468000,42,2100000
2025-12-03,Search_Generic,8200,246,615000,28,1400000
2025-12-03,Display_Remarketing,12000,180,360000,21,1050000
2025-12-03,Social_Ads,15000,450,900000,54,2700000
2025-12-03,Video_Ads,20000,300,750000,34,1700000
2025-12-04,Search_Brand,5200,312,468000,42,2100000
2025-12-04,Search_Generic,8200,246,615000,28,1400000
2025-12-04,Display_Remarketing,12000,180,360000,21,1050000
2025-12-04,Social_Ads,15000,450,900000,54,2700000
2025-12-04,Video_Ads,20000,300,750000,34,1700000
2025-12-05,Search_Brand,5200,312,468000,42,2100000
2025-12-05,Search_Generic,8200,246,615000,28,1400000
2025-12-05,Display_Remarketing,12000,180,360000,21,1050000
2025-12-05,Social_Ads,15000,450,900000,54,2700000
2025-12-05,Video_Ads,20000,300,750000,34,1700000
2025-12-06,Search_Brand,5200,312,468000,42,2100000
2025-12-06,Search_Generic,8200,246,615000,28,1400000
2025-12-06,Display_Remarketing,12000,180,360000,21,1050000
2025-12-06,Social_Ads,15000,450,900000,54,2700000
2025-12-06,Video_Ads,20000,300,750000,34,1700000
2025-12-07,Search_Brand,5200,312,468000,42,2100000
2025-12-07,Search_Generic,8200,246,615000,28,1400000
2025-12-07,Display_Remarketing,12000,180,360000,21,1050000
2025-12-07,Social_Ads,15000,450,900000,54,2700000
2025-12-07,Video_Ads,20000,300,750000,34,1700000
2025-12-08,Search_Brand,5200,312,468000,42,2100000
2025-12-08,Search_Generic,8200,246,615000,28,1400000
2025-12-08,Display_Remarketing,12000,180,360000,21,1050000
2025-12-08,Social_Ads,15000,450,900000,54,2700000
2025-12-08,Video_Ads,20000,300,750000,34,1700000
2025-12-09,Search_Brand,5200,312,468000,42,2100000
2025-12-09,Search_Generic,8200,246,615000,28,1400000
2025-12-09,Display_Remarketing,12000,180,360000,21,1050000
2025-12-09,Social_Ads,15000,450,900000,54,2700000
2025-12-09,Video_Ads,20000,300,750000,34,1700000
2025-12-10,Search_Brand,5200,312,468000,42,2100000
2025-12-10,Search_Generic,8200,246,615000,28,1400000
2025-12-10,Display_Remarketing,12000,180,360000,21,1050000
2025-12-10,Social_Ads,15000,450,900000,54,2700000
2025-12-10,Video_Ads,20000,300,750000,34,1700000
2025-12-11,Search_Brand,5200,312,468000,42,2100000
2025-12-11,Search_Generic,8200,246,615000,28,1400000
2025-12-11,Display_Remarketing,12000,180,360000,21,1050000
2025-12-11,Social_Ads,15000,450,900000,54,2700000
2025-12-11,Video_Ads,20000,300,750000,34,1700000
2025-12-12,Search_Brand,5200,312,468000,42,2100000
2025-12-12,Search_Generic,8200,246,615000,28,1400000
2025-12-12,Display_Remarketing,12000,180,360000,21,1050000
2025-12-12,Social_Ads,15000,450,900000,54,2700000
2025-12-12,Video_Ads,20000,300,750000,34,1700000
2025-12-13,Search_Brand,5200,312,468000,42,2100000
2025-12-13,Search_Generic,8200,246,615000,28,1400000
2025-12-13,Display_Remarketing,12000,180,360000,21,1050000
2025-12-13,Social_Ads,15000,450,900000,54,2700000
2025-12-13,Video_Ads,20000,300,750000,34,1700000
2025-12-14,Search_Brand,5200,312,468000,42,2100000
2025-12-14,Search_Generic,8200,246,615000,28,1400000
2025-12-14,Display_Remarketing,12000,180,360000,21,1050000
2025-12-14,Social_Ads,15000,450,900000,54,2700000
2025-12-14,Video_Ads,20000,300,750000,34,1700000
2025-12-15,Search_Brand,5200,312,468000,42,2100000
2025-12-15,Search_Generic,8200,246,615000,28,1400000
2025-12-15,Display_Remarketing,12000,180,360000,21,1050000
2025-12-15,Social_Ads,15000,450,900000,54,2700000
2025-12-15,Video_Ads,20000,300,750000,34,1700000
2025-12-16,Search_Brand,5200,312,468000,42,2100000
2025-12-16,Search_Generic,8200,246,615000,28,1400000
2025-12-16,Display_Remarketing,12000,180,360000,21,1050000
2025-12-16,Social_Ads,15000,450,900000,54,2700000
2025-12-16,Video_Ads,20000,300,750000,34,1700000
2025-12-17,Search_Brand,5200,312,468000,42,2100000
2025-12-17,Search_Generic,8200,246,615000,28,1400000
2025-12-17,Display_Remarketing,12000,180,360000,21,1050000
2025-12-17,Social_Ads,15000,450,900000,54,2700000
2025-12-17,Video_Ads,20000,300,750000,34,1700000
2025-12-18,Search_Brand,5200,312,468000,42,2100000
2025-12-18,Search_Generic,8200,246,615000,28,1400000
2025-12-18,Display_Remarketing,12000,180,360000,21,1050000
2025-12-18,Social_Ads,15000,450,900000,54,2700000
2025-12-18,Video_Ads,20000,300,750000,34,1700000
2025-12-19,Search_Brand,5200,312,468000,42,2100000
2025-12-19,Search_Generic,8200,246,615000,28,1400000
2025-12-19,Display_Remarketing,12000,180,360000,21,1050000
2025-12-19,Social_Ads,15000,450,900000,54,2700000
2025-12-19,Video_Ads,20000,300,750000,34,1700000
2025-12-20,Search_Brand,5200,312,468000,42,2100000
2025-12-20,Search_Generic,8200,246,615000,28,1400000
2025-12-20,Display_Remarketing,12000,180,360000,21,1050000
2025-12-20,Social_Ads,15000,450,900000,54,2700000
2025-12-20,Video_Ads,20000,300,750000,34,1700000
2025-12-21,Search_Brand,5200,312,468000,42,2100000
2025-12-21,Search_Generic,8200,246,615000,28,1400000
2025-12-21,Display_Remarketing,12000,180,360000,21,1050000
2025-12-21,Social_Ads,15000,450,900000,54,2700000
2025-12-21,Video_Ads,20000,300,750000,34,1700000
2025-12-22,Search_Brand,5200,312,468000,42,2100000
2025-12-22,Search_Generic,8200,246,615000,28,1400000
2025-12-22,Display_Remarketing,12000,180,360000,21,1050000
2025-12-22,Social_Ads,15000,450,900000,54,2700000
2025-12-22,Video_Ads,20000,300,750000,34,1700000
2025-12-23,Search_Brand,5200,312,468000,42,2100000
2025-12-23,Search_Generic,8200,246,615000,28,1400000
2025-12-23,Display_Remarketing,12000,180,360000,21,1050000
2025-12-23,Social_Ads,15000,450,900000,54,2700000
2025-12-23,Video_Ads,20000,300,750000,34,1700000
2025-12-24,Search_Brand,5200,312,468000,42,2100000
2025-12-24,Search_Generic,8200,246,615000,28,1400000
2025-12-24,Display_Remarketing,12000,180,360000,21,1050000
2025-12-24,Social_Ads,15000,450,900000,54,2700000
2025-12-24,Video_Ads,20000,300,750000,34,1700000
2025-12-25,Search_Brand,5200,312,468000,42,2100000
2025-12-25,Search_Generic,8200,246,615000,28,1400000
2025-12-25,Display_Remarketing,12000,180,360000,21,1050000
2025-12-25,Social_Ads,15000,450,900000,54,2700000
2025-12-25,Video_Ads,20000,300,750000,34,1700000
2025-12-26,Search_Brand,5200,312,468000,42,2100000
2025-12-26,Search_Generic,8200,246,615000,28,1400000
2025-12-26,Display_Remarketing,12000,180,360000,21,1050000
2025-12-26,Social_Ads,15000,450,900000,54,2700000
2025-12-26,Video_Ads,20000,300,750000,34,1700000
2025-12-27,Search_Brand,5200,312,468000,42,2100000
2025-12-27,Search_Generic,8200,246,615000,28,1400000
2025-12-27,Display_Remarketing,12000,180,360000,21,1050000
2025-12-27,Social_Ads,15000,450,900000,54,2700000
2025-12-27,Video_Ads,20000,300,750000,34,1700000
2025-12-28,Search_Brand,5200,312,468000,42,2100000
2025-12-28,Search_Generic,8200,246,615000,28,1400000
2025-12-28,Display_Remarketing,12000,180,360000,21,1050000
2025-12-28,Social_Ads,15000,450,900000,54,2700000
2025-12-28,Video_Ads,20000,300,750000,34,1700000
2025-12-29,Search_Brand,5200,312,468000,42,2100000
2025-12-29,Search_Generic,8200,246,615000,28,1400000
2025-12-29,Display_Remarketing,12000,180,360000,21,1050000
2025-12-29,Social_Ads,15000,450,900000,54,2700000
2025-12-29,Video_Ads,20000,300,750000,34,1700000
2025-12-30,Search_Brand,5200,312,468000,42,2100000
2025-12-30,Search_Generic,8200,246,615000,28,1400000
2025-12-30,Display_Remarketing,12000,180,360000,21,1050000
2025-12-30,Social_Ads,15000,450,900000,54,2700000
2025-12-30,Video_Ads,20000,300,750000,34,1700000
2025-12-31,Search_Brand,5200,312,468000,42,2100000
2025-12-31,Search_Generic,8200,246,615000,28,1400000
2025-12-31,Display_Remarketing,12000,180,360000,21,1050000
2025-12-31,Social_Ads,15000,450,900000,54,2700000
2025-12-31,Video_Ads,20000,300,750000,34,1700000
2026-01-01,Search_Brand,5200,312,468000,42,2100000
2026-01-01,Search_Generic,8200,246,615000,28,1400000
2026-01-01,Display_Remarketing,12000,180,360000,21,1050000
2026-01-01,Social_Ads,15000,450,900000,54,2700000
2026-01-01,Video_Ads,20000,300,750000,34,1700000
2026-01-02,Search_Brand,5200,312,468000,42,2100000
2026-01-02,Search_Generic,8200,246,615000,28,1400000
2026-01-02,Display_Remarketing,12000,180,360000,21,1050000
2026-01-02,Social_Ads,15000,450,900000,54,2700000
2026-01-02,Video_Ads,20000,300,750000,34,1700000
2026-01-03,Search_Brand,5200,312,468000,42,2100000
2026-01-03,Search_Generic,8200,246,615000,28,1400000
2026-01-03,Display_Remarketing,12000,180,360000,21,1050000
2026-01-03,Social_Ads,15000,450,900000,54,2700000
2026-01-03,Video_Ads,20000,300,750000,34,1700000
2026-01-04,Search_Brand,5200,312,468000,42,2100000
2026-01-04,Search_Generic,8200,246,615000,28,1400000
2026-01-04,Display_Remarketing,12000,180,360000,21,1050000
2026-01-04,Social_Ads,15000,450,900000,54,2700000
2026-01-04,Video_Ads,20000,300,750000,34,1700000
2026-01-05,Search_Brand,5200,312,468000,42,2100000
2026-01-05,Search_Generic,8200,246,615000,28,1400000
2026-01-05,Display_Remarketing,12000,180,360000,21,1050000
2026-01-05,Social_Ads,15000,450,900000,54,2700000
2026-01-05,Video_Ads,20000,300,750000,34,1700000
2026-01-06,Search_Brand,5200,312,468000,42,2100000
2026-01-06,Search_Generic,8200,246,615000,28,1400000
2026-01-06,Display_Remarketing,12000,180,360000,21,1050000
2026-01-06,Social_Ads,15000,450,900000,54,2700000
2026-01-06,Video_Ads,20000,300,750000,34,1700000
2026-01-07,Search_Brand,5200,312,468000,42,2100000
2026-01-07,Search_Generic,8200,246,615000,28,1400000
2026-01-07,Display_Remarketing,12000,180,360000,21,1050000
2026-01-07,Social_Ads,15000,450,900000,54,2700000
2026-01-07,Video_Ads,20000,300,750000,34,1700000
2026-01-08,Search_Brand,5200,312,468000,42,2100000
2026-01-08,Search_Generic,8200,246,615000,28,1400000
2026-01-08,Display_Remarketing,12000,180,360000,21,1050000
2026-01-08,Social_Ads,15000,450,900000,54,2700000
2026-01-08,Video_Ads,20000,300,750000,34,1700000
2026-01-09,Search_Brand,5200,312,468000,42,2100000
2026-01-09,Search_Generic,8200,246,615000,28,1400000
2026-01-09,Display_Remarketing,12000,180,360000,21,1050000
2026-01-09,Social_Ads,15000,450,900000,54,2700000
2026-01-09,Video_Ads,20000,300,750000,34,1700000
2026-01-10,Search_Brand,5200,312,468000,42,2100000
2026-01-10,Search_Generic,8200,246,615000,28,1400000
2026-01-10,Display_Remarketing,12000,180,360000,21,1050000
2026-01-10,Social_Ads,15000,450,900000,54,2700000
2026-01-10,Video_Ads,20000,300,750000,34,1700000
2026-01-11,Search_Brand,5200,312,468000,42,2100000
2026-01-11,Search_Generic,8200,246,615000,28,1400000
2026-01-11,Display_Remarketing,12000,180,360000,21,1050000
2026-01-11,Social_Ads,15000,450,900000,54,2700000
2026-01-11,Video_Ads,20000,300,750000,34,1700000
2026-01-12,Search_Brand,5200,312,468000,42,2100000
2026-01-12,Search_Generic,8200,246,615000,28,1400000
2026-01-12,Display_Remarketing,12000,180,360000,21,1050000
2026-01-12,Social_Ads,15000,450,900000,54,2700000
2026-01-12,Video_Ads,20000,300,750000,34,1700000
2026-01-13,Search_Brand,5200,312,468000,42,2100000
2026-01-13,Search_Generic,8200,246,615000,28,1400000
2026-01-13,Display_Remarketing,12000,180,360000,21,1050000
2026-01-13,Social_Ads,15000,450,900000,54,2700000
2026-01-13,Video_Ads,20000,300,750000,34,1700000
2026-01-14,Search_Brand,5200,312,468000,42,2100000
2026-01-14,Search_Generic,8200,246,615000,28,1400000
2026-01-14,Display_Remarketing,12000,180,360000,21,1050000
2026-01-14,Social_Ads,15000,450,900000,54,2700000
2026-01-14,Video_Ads,20000,300,750000,34,1700000
2026-01-15,Search_Brand,5200,312,468000,42,2100000
2026-01-15,Search_Generic,8200,246,615000,28,1400000
2026-01-15,Display_Remarketing,12000,180,360000,21,1050000
2026-01-15,Social_Ads,15000,450,900000,54,2700000
2026-01-15,Video_Ads,20000,300,750000,34,1700000
2026-01-16,Search_Brand,5200,312,468000,42,2100000
2026-01-16,Search_Generic,8200,246,615000,28,1400000
2026-01-16,Display_Remarketing,12000,180,360000,21,1050000
2026-01-16,Social_Ads,15000,450,900000,54,2700000
2026-01-16,Video_Ads,20000,300,750000,34,1700000
2026-01-17,Search_Brand,5200,312,468000,42,2100000
2026-01-17,Search_Generic,8200,246,615000,28,1400000
2026-01-17,Display_Remarketing,12000,180,360000,21,1050000
2026-01-17,Social_Ads,15000,450,900000,54,2700000
2026-01-17,Video_Ads,20000,300,750000,34,1700000
2026-01-18,Search_Brand,5200,312,468000,42,2100000
2026-01-18,Search_Generic,8200,246,615000,28,1400000
2026-01-18,Display_Remarketing,12000,180,360000,21,1050000
2026-01-18,Social_Ads,15000,450,900000,54,2700000
2026-01-18,Video_Ads,20000,300,750000,34,1700000
2026-01-19,Search_Brand,5200,312,468000,42,2100000
2026-01-19,Search_Generic,8200,246,615000,28,1400000
2026-01-19,Display_Remarketing,12000,180,360000,21,1050000
2026-01-19,Social_Ads,15000,450,900000,54,2700000
2026-01-19,Video_Ads,20000,300,750000,34,1700000
2026-01-20,Search_Brand,5200,312,468000,42,2100000
2026-01-20,Search_Generic,8200,246,615000,28,1400000
2026-01-20,Display_Remarketing,12000,180,360000,21,1050000
2026-01-20,Social_Ads,15000,450,900000,54,2700000
2026-01-20,Video_Ads,20000,300,750000,34,1700000
2026-01-21,Search_Brand,5200,312,468000,42,2100000
2026-01-21,Search_Generic,8200,246,615000,28,1400000
2026-01-21,Display_Remarketing,12000,180,360000,21,1050000
2026-01-21,Social_Ads,15000,450,900000,54,2700000
2026-01-21,Video_Ads,20000,300,750000,34,1700000
2026-01-22,Search_Brand,5200,312,468000,42,2100000
2026-01-22,Search_Generic,8200,246,615000,28,1400000
2026-01-22,Display_Remarketing,12000,180,360000,21,1050000
2026-01-22,Social_Ads,15000,450,900000,54,2700000
2026-01-22,Video_Ads,20000,300,750000,34,1700000
2026-01-23,Search_Brand,5200,312,468000,42,2100000
2026-01-23,Search_Generic,8200,246,615000,28,1400000
2026-01-23,Display_Remarketing,12000,180,360000,21,1050000
2026-01-23,Social_Ads,15000,450,900000,54,2700000
2026-01-23,Video_Ads,20000,300,750000,34,1700000
2026-01-24,Search_Brand,5200,312,468000,42,2100000
2026-01-24,Search_Generic,8200,246,615000,28,1400000
2026-01-24,Display_Remarketing,12000,180,360000,21,1050000
2026-01-24,Social_Ads,15000,450,900000,54,2700000
2026-01-24,Video_Ads,20000,300,750000,34,1700000
2026-01-25,Search_Brand,5200,312,468000,42,2100000
2026-01-25,Search_Generic,8200,246,615000,28,1400000
2026-01-25,Display_Remarketing,12000,180,360000,21,1050000
2026-01-25,Social_Ads,15000,450,900000,54,2700000
2026-01-25,Video_Ads,20000,300,750000,34,1700000
2026-01-26,Search_Brand,5200,312,468000,42,2100000
2026-01-26,Search_Generic,8200,246,615000,28,1400000
2026-01-26,Display_Remarketing,12000,180,360000,21,1050000
2026-01-26,Social_Ads,15000,450,900000,54,2700000
2026-01-26,Video_Ads,20000,300,750000,34,1700000
2026-01-27,Search_Brand,5200,312,468000,42,2100000
2026-01-27,Search_Generic,8200,246,615000,28,1400000
2026-01-27,Display_Remarketing,12000,180,360000,21,1050000
2026-01-27,Social_Ads,15000,450,900000,54,2700000
2026-01-27,Video_Ads,20000,300,750000,34,1700000
2026-01-28,Search_Brand,5200,312,468000,42,2100000
2026-01-28,Search_Generic,8200,246,615000,28,1400000
2026-01-28,Display_Remarketing,12000,180,360000,21,1050000
2026-01-28,Social_Ads,15000,450,900000,54,2700000
2026-01-28,Video_Ads,20000,300,750000,34,1700000
